ISO3,National Unit,Name,Admin Level,Metric,Units,Year,Value
"CMR","Cameroon","Nord","admin1","Mortality Rate","Deaths per 100 Thousand",2016,92.5266
"ECU","Ecuador","Orellana","admin1","Incidence Rate","Cases per Thousand",2016,0.978090785787142
"ECU","Ecuador","Orellana","admin1","Mortality Rate","Deaths per 100 Thousand",2016,0.456
"TZA","Tanzania","Shinyanga","admin1","Incidence Rate","Cases per Thousand",2016,150.108146224673
"TZA","Tanzania","Shinyanga","admin1","Mortality Rate","Deaths per 100 Thousand",2016,32.865
"PHL","Philippines","Aurora","admin1","Incidence Rate","Cases per Thousand",2016,0
"PHL","Philippines","Aurora","admin1","Mortality Rate","Deaths per 100 Thousand",2016,0
"VEN","Venezuela","Monagas","admin1","Incidence Rate","Cases per Thousand",2016,4.95714824891395
"VEN","Venezuela","Monagas","admin1","Mortality Rate","Deaths per 100 Thousand",2016,1.6099999999999999
"IDN","Indonesia","Dki Jakarta","admin1","Incidence Rate","Cases per Thousand",2016,0.00885670557418801
"IDN","Indonesia","Dki Jakarta","admin1","Mortality Rate","Deaths per 100 Thousand",2016,0.0051
"IRN","Iran","Isfahan","admin1","Incidence Rate","Cases per Thousand",2016,0
"IRN","Iran","Isfahan","admin1","Mortality Rate","Deaths per 100 Thousand",2016,0
"CAF","Central African Republic","Ouham","admin1","Incidence Rate","Cases per Thousand",2016,283.969327321204
"CAF","Central African Republic","Ouham","admin1","Mortality Rate","Deaths per 100 Thousand",2016,64.78999999999999
"GEO","Georgia","Kvemo Kartli","admin1","Incidence Rate","Cases per Thousand",2016,0
"GEO","Georgia","Kvemo Kartli","admin1","Mortality Rate","Deaths per 100 Thousand",2016,0
"GEO","Georgia","Samtskhe-Javakheti","admin1","Incidence Rate","Cases per Thousand",2016,0
"GEO","Georgia","Samtskhe-Javakheti","admin1","Mortality Rate","Deaths per 100 Thousand",2016,0
"BEN","Benin","Couffo","admin1","Incidence Rate","Cases per Thousand",2016,548.795908927847
"BEN","Benin","Couffo","admin1","Mortality Rate","Deaths per 100 Thousand",2016,124.4029
"ZWE","Zimbabwe","Matabeleland North","admin1","Incidence Rate","Cases per Thousand",2016,133.38301906286802
"ZWE","Zimbabwe","Matabeleland North","admin1","Mortality Rate","Deaths per 100 Thousand",2016,35.286699999999996
"TZA","Tanzania","Tabora","admin1","Incidence Rate","Cases per Thousand",2016,172.466169131202
"TZA","Tanzania","Tabora","admin1","Mortality Rate","Deaths per 100 Thousand",2016,30.2872
"KOR","South Korea","Gyeongsangbuk-do","admin1","Incidence Rate","Cases per Thousand",2016,0
"KOR","South Korea","Gyeongsangbuk-do","admin1","Mortality Rate","Deaths per 100 Thousand",2016,0
"COL","Colombia","Cauca","admin1","Incidence Rate","Cases per Thousand",2016,2.79773283067592
"COL","Colombia","Cauca","admin1","Mortality Rate","Deaths per 100 Thousand",2016,0.8450000000000001
"THA","Thailand","Ratchaburi","admin1","Incidence Rate","Cases per Thousand",2016,0.028515762392759002
"THA","Thailand","Ratchaburi","admin1","Mortality Rate","Deaths per 100 Thousand",2016,0.0032700000000000003
"PER","Peru","San Martin","admin1","Incidence Rate","Cases per Thousand",2016,0.0289553352070796
"PER","Peru","San Martin","admin1","Mortality Rate","Deaths per 100 Thousand",2016,0.006299999999999999
"SLB","Solomon Islands","Western","admin1","Incidence Rate","Cases per Thousand",2016,7.44046951284245
"SLB","Solomon Islands","Western","admin1","Mortality Rate","Deaths per 100 Thousand",2016,3.23
"COD","Democratic Republic of the Congo","Kongo Central","admin1","Incidence Rate","Cases per Thousand",2016,368.133648922228
"COD","Democratic Republic of the Congo","Kongo Central","admin1","Mortality Rate","Deaths per 100 Thousand",2016,91.7364
"PAN","Panama","Darien","admin1","Incidence Rate","Cases per Thousand",2016,0.15028516125841598
"PAN","Panama","Darien","admin1","Mortality Rate","Deaths per 100 Thousand",2016,0.037
"IRN","Iran","Qom","admin1","Incidence Rate","Cases per Thousand",2016,0
"IRN","Iran","Qom","admin1","Mortality Rate","Deaths per 100 Thousand",2016,0
"MAR","Morocco","Fes - Boulemane","admin1","Incidence Rate","Cases per Thousand",2016,0
"MAR","Morocco","Fes - Boulemane","admin1","Mortality Rate","Deaths per 100 Thousand",2016,0
"IRN","Iran","Alborz","admin1","Incidence Rate","Cases per Thousand",2016,0
"IRN","Iran","Alborz","admin1","Mortality Rate","Deaths per 100 Thousand",2016,0
"GTM","Guatemala","Guatemala","admin1","Incidence Rate","Cases per Thousand",2016,3.59248122164292e-7
"GTM","Guatemala","Guatemala","admin1","Mortality Rate","Deaths per 100 Thousand",2016,1.53e-7
"ARG","Argentina","La Pampa","admin1","Incidence Rate","Cases per Thousand",2016,0
"ARG","Argentina","La Pampa","admin1","Mortality Rate","Deaths per 100 Thousand",2016,0
"TZA","Tanzania","Singida","admin1","Incidence Rate","Cases per Thousand",2016,67.8503906651807
"TZA","Tanzania","Singida","admin1","Mortality Rate","Deaths per 100 Thousand",2016,16.4834
"MAR","Morocco","Marrakech - Tensift - Al Haouz","admin1","Incidence Rate","Cases per Thousand",2016,0
"MAR","Morocco","Marrakech - Tensift - Al Haouz","admin1","Mortality Rate","Deaths per 100 Thousand",2016,0
"CAF","Central African Republic","Kemo","admin1","Incidence Rate","Cases per Thousand",2016,371.48543955741496
"CAF","Central African Republic","Kemo","admin1","Mortality Rate","Deaths per 100 Thousand",2016,96.9453
"PRY","Paraguay","Guaira","admin1","Incidence Rate","Cases per Thousand",2016,0
"PRY","Paraguay","Guaira","admin1","Mortality Rate","Deaths per 100 Thousand",2016,0
"IRN","Iran","Zanjan","admin1","Incidence Rate","Cases per Thousand",2016,0
"IRN","Iran","Zanjan","admin1","Mortality Rate","Deaths per 100 Thousand",2016,0
"MEX","Mexico","San Luis Potosi","admin1","Incidence Rate","Cases per Thousand",2016,0
"MEX","Mexico","San Luis Potosi","admin1","Mortality Rate","Deaths per 100 Thousand",2016,0
"IDN","Indonesia","Sumatera Selatan","admin1","Incidence Rate","Cases per Thousand",2016,2.22566701604186
"IDN","Indonesia","Sumatera Selatan","admin1","Mortality Rate","Deaths per 100 Thousand",2016,0.5900000000000001
"IND","India","Goa","admin1","Incidence Rate","Cases per Thousand",2016,4.41822470815309
"IND","India","Goa","admin1","Mortality Rate","Deaths per 100 Thousand",2016,5.61
"COL","Colombia","Quindio","admin1","Incidence Rate","Cases per Thousand",2016,0.010564830373724101
"COL","Colombia","Quindio","admin1","Mortality Rate","Deaths per 100 Thousand",2016,0.00486
"LAO","Laos","Louangnamtha","admin1","Incidence Rate","Cases per Thousand",2016,0.14588541058104001
"LAO","Laos","Louangnamtha","admin1","Mortality Rate","Deaths per 100 Thousand",2016,0.0274
"VNM","Vietnam","Ha Tinh","admin1","Incidence Rate","Cases per Thousand",2016,0.0510557031890462
"VNM","Vietnam","Ha Tinh","admin1","Mortality Rate","Deaths per 100 Thousand",2016,0.0221
"PRK","North Korea","P'yongan-namdo","admin1","Incidence Rate","Cases per Thousand",2016,0
"PRK","North Korea","P'yongan-namdo","admin1","Mortality Rate","Deaths per 100 Thousand",2016,0
"MOZ","Mozambique","Sofala","admin1","Incidence Rate","Cases per Thousand",2016,274.174561949456
"MOZ","Mozambique","Sofala","admin1","Mortality Rate","Deaths per 100 Thousand",2016,82.0561
"TCD","Chad","Guera","admin1","Incidence Rate","Cases per Thousand",2016,228.332771368918
"TCD","Chad","Guera","admin1","Mortality Rate","Deaths per 100 Thousand",2016,74.5145
"TUR","Turkey","Karabuk","admin1","Incidence Rate","Cases per Thousand",2016,0
"TUR","Turkey","Karabuk","admin1","Mortality Rate","Deaths per 100 Thousand",2016,0
"SAU","Saudi Arabia","Najran","admin1","Incidence Rate","Cases per Thousand",2016,0.0038269029694635403
"SAU","Saudi Arabia","Najran","admin1","Mortality Rate","Deaths per 100 Thousand",2016,0.00189
"THA","Thailand","Sing Buri","admin1","Incidence Rate","Cases per Thousand",2016,0
"THA","Thailand","Sing Buri","admin1","Mortality Rate","Deaths per 100 Thousand",2016,0
"TZA","Tanzania","Kusini Unguja","admin1","Incidence Rate","Cases per Thousand",2016,75.49791991413781
"TZA","Tanzania","Kusini Unguja","admin1","Mortality Rate","Deaths per 100 Thousand",2016,72.5815
"THA","Thailand","Songkhla","admin1","Incidence Rate","Cases per Thousand",2016,0.102371457832161
"THA","Thailand","Songkhla","admin1","Mortality Rate","Deaths per 100 Thousand",2016,0.0117
"KEN","Kenya","Kwale","admin1","Incidence Rate","Cases per Thousand",2016,198.45969898883
"KEN","Kenya","Kwale","admin1","Mortality Rate","Deaths per 100 Thousand",2016,21.679
"PHL","Philippines","Sulu","admin1","Incidence Rate","Cases per Thousand",2016,2.23716629777803
"PHL","Philippines","Sulu","admin1","Mortality Rate","Deaths per 100 Thousand",2016,0.808
"YEM","Yemen","Al Mahwit","admin1","Incidence Rate","Cases per Thousand",2016,130.590890144965
"YEM","Yemen","Al Mahwit","admin1","Mortality Rate","Deaths per 100 Thousand",2016,82.8191
"MLI","Mali","Mopti","admin1","Incidence Rate","Cases per Thousand",2016,432.185854704528
"MLI","Mali","Mopti","admin1","Mortality Rate","Deaths per 100 Thousand",2016,115.38029999999999
"SWZ","Eswatini","Manzini","admin1","Incidence Rate","Cases per Thousand",2016,0
"SWZ","Eswatini","Manzini","admin1","Mortality Rate","Deaths per 100 Thousand",2016,0
"TUR","Turkey","Osmaniye","admin1","Incidence Rate","Cases per Thousand",2016,0
"TUR","Turkey","Osmaniye","admin1","Mortality Rate","Deaths per 100 Thousand",2016,0
"THA","Thailand","Chiang Rai","admin1","Incidence Rate","Cases per Thousand",2016,0.00256617812276061
"THA","Thailand","Chiang Rai","admin1","Mortality Rate","Deaths per 100 Thousand",2016,0.000293
"PAN","Panama","Cocle","admin1","Incidence Rate","Cases per Thousand",2016,0
"PAN","Panama","Cocle","admin1","Mortality Rate","Deaths per 100 Thousand",2016,0
"AGO","Angola","Huila","admin1","Incidence Rate","Cases per Thousand",2016,99.5453774267709
"AGO","Angola","Huila","admin1","Mortality Rate","Deaths per 100 Thousand",2016,39.7227
"VNM","Vietnam","Quang Nam","admin1","Incidence Rate","Cases per Thousand",2016,0.0796702151422378
"VNM","Vietnam","Quang Nam","admin1","Mortality Rate","Deaths per 100 Thousand",2016,0.0343
"SUR","Suriname","Saramacca","admin1","Incidence Rate","Cases per Thousand",2016,0.003187427488588
"SUR","Suriname","Saramacca","admin1","Mortality Rate","Deaths per 100 Thousand",2016,0.004690000000000001
"MEX","Mexico","Colima","admin1","Incidence Rate","Cases per Thousand",2016,0
"MEX","Mexico","Colima","admin1","Mortality Rate","Deaths per 100 Thousand",2016,0
"MOZ","Mozambique","Niassa","admin1","Incidence Rate","Cases per Thousand",2016,351.49608334945395
"MOZ","Mozambique","Niassa","admin1","Mortality Rate","Deaths per 100 Thousand",2016,74.9421
"BRA","Brazil","Alagoas","admin1","Incidence Rate","Cases per Thousand",2016,0.00027273044692684503
"BRA","Brazil","Alagoas","admin1","Mortality Rate","Deaths per 100 Thousand",2016,0.0000582
"BOL","Bolivia","Pando","admin1","Incidence Rate","Cases per Thousand",2016,0.014295184531374
"BOL","Bolivia","Pando","admin1","Mortality Rate","Deaths per 100 Thousand",2016,0.00834
"SLV","El Salvador","La Paz","admin1","Incidence Rate","Cases per Thousand",2016,0
"SLV","El Salvador","La Paz","admin1","Mortality Rate","Deaths per 100 Thousand",2016,0
"KOR","South Korea","Gyeonggi-do","admin1","Incidence Rate","Cases per Thousand",2016,0
"KOR","South Korea","Gyeonggi-do","admin1","Mortality Rate","Deaths per 100 Thousand",2016,0
"VEN","Venezuela","Cojedes","admin1","Incidence Rate","Cases per Thousand",2016,0
"VEN","Venezuela","Cojedes","admin1","Mortality Rate","Deaths per 100 Thousand",2016,0
"IND","India","Chhattisgarh","admin1","Incidence Rate","Cases per Thousand",2016,42.0962862966138
"IND","India","Chhattisgarh","admin1","Mortality Rate","Deaths per 100 Thousand",2016,19.9952
"VNM","Vietnam","Ba Ria-Vung","admin1","Incidence Rate","Cases per Thousand",2016,0.007925688763317899
"VNM","Vietnam","Ba Ria-Vung","admin1","Mortality Rate","Deaths per 100 Thousand",2016,0.00331
"OMN","Oman","Dhofar","admin1","Incidence Rate","Cases per Thousand",2016,0.0107002202914099
"OMN","Oman","Dhofar","admin1","Mortality Rate","Deaths per 100 Thousand",2016,0.00237
"NGA","Nigeria","Cross River","admin1","Incidence Rate","Cases per Thousand",2016,246.32795390791102
"NGA","Nigeria","Cross River","admin1","Mortality Rate","Deaths per 100 Thousand",2016,88.1631
"RWA","Rwanda","Southern Province","admin1","Incidence Rate","Cases per Thousand",2016,75.24406230833269
"RWA","Rwanda","Southern Province","admin1","Mortality Rate","Deaths per 100 Thousand",2016,26.2816
"TLS","Timor-Leste","Ainaro","admin1","Incidence Rate","Cases per Thousand",2016,0
"TLS","Timor-Leste","Ainaro","admin1","Mortality Rate","Deaths per 100 Thousand",2016,0
"CIV","Côte d'Ivoire","Goh-Djiboua","admin1","Incidence Rate","Cases per Thousand",2016,222.910764811533
"CIV","Côte d'Ivoire","Goh-Djiboua","admin1","Mortality Rate","Deaths per 100 Thousand",2016,107.4062
"IRN","Iran","Mazandaran","admin1","Incidence Rate","Cases per Thousand",2016,0
"IRN","Iran","Mazandaran","admin1","Mortality Rate","Deaths per 100 Thousand",2016,0
"TUR","Turkey","Giresun","admin1","Incidence Rate","Cases per Thousand",2016,0
"TUR","Turkey","Giresun","admin1","Mortality Rate","Deaths per 100 Thousand",2016,0
"NIC","Nicaragua","Region Autonoma del Atlantico Norte","admin1","Incidence Rate","Cases per Thousand",2016,0.030913945790816296
"NIC","Nicaragua","Region Autonoma del Atlantico Norte","admin1","Mortality Rate","Deaths per 100 Thousand",2016,0.006069999999999999
"SOM","Somalia","Bari","admin1","Incidence Rate","Cases per Thousand",2016,54.996602163436904
"SOM","Somalia","Bari","admin1","Mortality Rate","Deaths per 100 Thousand",2016,6.4399999999999995
"MMR","Myanmar","Rakhine","admin1","Incidence Rate","Cases per Thousand",2016,1.95946022658897
"MMR","Myanmar","Rakhine","admin1","Mortality Rate","Deaths per 100 Thousand",2016,1.19
"OMN","Oman","Ash Sharqiyah South","admin1","Incidence Rate","Cases per Thousand",2016,0.0000247708459587075
"OMN","Oman","Ash Sharqiyah South","admin1","Mortality Rate","Deaths per 100 Thousand",2016,0.00000577
"THA","Thailand","Phatthalung","admin1","Incidence Rate","Cases per Thousand",2016,0
"THA","Thailand","Phatthalung","admin1","Mortality Rate","Deaths per 100 Thousand",2016,0
"LBR","Liberia","Grand Cape Mount","admin1","Incidence Rate","Cases per Thousand",2016,400.686283216549
"LBR","Liberia","Grand Cape Mount","admin1","Mortality Rate","Deaths per 100 Thousand",2016,123.5368
"KHM","Cambodia","Pailin","admin1","Incidence Rate","Cases per Thousand",2016,1.1541050308284
"KHM","Cambodia","Pailin","admin1","Mortality Rate","Deaths per 100 Thousand",2016,0.35200000000000004
"IRN","Iran","Hormozgan","admin1","Incidence Rate","Cases per Thousand",2016,0
"IRN","Iran","Hormozgan","admin1","Mortality Rate","Deaths per 100 Thousand",2016,0
"LAO","Laos","Xiengkhouang","admin1","Incidence Rate","Cases per Thousand",2016,0.0249605284725808
"LAO","Laos","Xiengkhouang","admin1","Mortality Rate","Deaths per 100 Thousand",2016,0.0057
"TLS","Timor-Leste","Bobonaro","admin1","Incidence Rate","Cases per Thousand",2016,0.012755852912129701
"TLS","Timor-Leste","Bobonaro","admin1","Mortality Rate","Deaths per 100 Thousand",2016,0.00408
"AFG","Afghanistan","Panjsher","admin1","Incidence Rate","Cases per Thousand",2016,0.025837293433082203
"AFG","Afghanistan","Panjsher","admin1","Mortality Rate","Deaths per 100 Thousand",2016,0.0398
"CPV","Cape Verde","Praia","admin1","Incidence Rate","Cases per Thousand",2016,1.49493620646587
"CPV","Cape Verde","Praia","admin1","Mortality Rate","Deaths per 100 Thousand",2016,0.33799999999999997
"SYR","Syria","Damascus","admin1","Incidence Rate","Cases per Thousand",2016,0
"SYR","Syria","Damascus","admin1","Mortality Rate","Deaths per 100 Thousand",2016,0
"ETH","Ethiopia","Benishangul Gumz","admin1","Incidence Rate","Cases per Thousand",2016,166.62524825021
"ETH","Ethiopia","Benishangul Gumz","admin1","Mortality Rate","Deaths per 100 Thousand",2016,12.9086
"PHL","Philippines","Albay","admin1","Incidence Rate","Cases per Thousand",2016,0
"PHL","Philippines","Albay","admin1","Mortality Rate","Deaths per 100 Thousand",2016,0
"THA","Thailand","Samut Prakan","admin1","Incidence Rate","Cases per Thousand",2016,0
"THA","Thailand","Samut Prakan","admin1","Mortality Rate","Deaths per 100 Thousand",2016,0
"CPV","Cape Verde","Santa Catarina do Fogo","admin1","Incidence Rate","Cases per Thousand",2016,0.186787275146521
"CPV","Cape Verde","Santa Catarina do Fogo","admin1","Mortality Rate","Deaths per 100 Thousand",2016,0.042300000000000004
"LAO","Laos","Bolikhamxai","admin1","Incidence Rate","Cases per Thousand",2016,0.117175872963401
"LAO","Laos","Bolikhamxai","admin1","Mortality Rate","Deaths per 100 Thousand",2016,0.0279
"ZWE","Zimbabwe","Masvingo","admin1","Incidence Rate","Cases per Thousand",2016,108.87095345299801
"ZWE","Zimbabwe","Masvingo","admin1","Mortality Rate","Deaths per 100 Thousand",2016,28.2085
"IRQ","Iraq","Diyala","admin1","Incidence Rate","Cases per Thousand",2016,0
"IRQ","Iraq","Diyala","admin1","Mortality Rate","Deaths per 100 Thousand",2016,0
"BTN","Bhutan","Trashigang","admin1","Incidence Rate","Cases per Thousand",2016,0
"BTN","Bhutan","Trashigang","admin1","Mortality Rate","Deaths per 100 Thousand",2016,0
"TCD","Chad","Hadjer-Lamis","admin1","Incidence Rate","Cases per Thousand",2016,249.05657544023398
"TCD","Chad","Hadjer-Lamis","admin1","Mortality Rate","Deaths per 100 Thousand",2016,71.8369
"ETH","Ethiopia","Addis Ababa","admin1","Incidence Rate","Cases per Thousand",2016,6.24468783835194
"ETH","Ethiopia","Addis Ababa","admin1","Mortality Rate","Deaths per 100 Thousand",2016,1.4100000000000001
"ZMB","Zambia","Central","admin1","Incidence Rate","Cases per Thousand",2016,187.095690883509
